,Arolla / Météo1 (Arolla - Température - C°),C: Arolla / Météo1 (Arolla - Température - C°) (1. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (2. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (3. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (4. Année précédente)
6/4/2019 21:30,13.044,9.92185,8.319,7.025,12.594
6/4/2019 21:45,13.044,9.387,8.319,6.887256,12.594
6/4/2019 22:00,13.606,9.387,8.319,6.519,11.975
6/4/2019 22:15,13.606,9.387,7.894208,6.347522,11.655422
6/4/2019 22:30,13.000895,9.387,7.588822,6.013,11.187
6/4/2019 22:45,12.875,8.923166,7.081,6.013,10.885172
6/4/2019 23:00,12.651934,8.881,6.340156,6.013,10.418777
6/4/2019 23:15,11.710522,8.968317,6.237,6.013,10.062
6/4/2019 23:30,10.625,9.05,6.237,6.013,10.062
6/4/2019 23:45,9.926355,9.05,6.558767,5.976383,10.062
6/5/2019 0:00,9.7079,8.534833,6.631,5.506,10.062
6/5/2019 0:15,9.5225,8.488,6.631,5.506,10.513917
6/5/2019 0:30,11.247228,8.488,6.631,5.162344,11.019
6/5/2019 0:45,12.144,8.488,6.631,5.112,10.9565
6/5/2019 1:00,12.534278,8.09085,6.631,5.112,10.569
6/5/2019 1:15,12.706,7.787033,6.631,4.873055,10.091823
6/5/2019 1:30,12.706,7.475,6.640417,4.606,9.781
6/5/2019 1:45,12.561839,7.475,6.744,4.356995,9.740411
6/5/2019 2:00,12.369,7.475,6.744,4.269,9.219
6/5/2019 2:15,11.983938,7.475,6.681555,4.269,9.219
6/5/2019 2:30,11.975,7.4356,6.463,4.693791,8.946322
6/5/2019 2:45,11.975,6.687,6.463,4.719,8.713
6/5/2019 3:00,11.975,6.687,6.463,4.719,8.668295
6/5/2019 3:15,10.985958,6.687,6.463,4.719,8.094
6/5/2019 3:30,9.763,6.687,6.463,4.931396,8.094
6/5/2019 3:45,9.613,6.051689,6.463,4.944,8.094
6/5/2019 4:00,8.7517,5.56625,6.463,4.944,8.013011
6/5/2019 4:15,8.656,5,6.311078,5.170361,7.7
6/5/2019 4:30,8.177999,5.645,6.237,5.225,7.7
6/5/2019 4:45,7.7,6.082867,6.237,5.225,7.7
6/5/2019 5:00,7.459589,6.744,6.237,5.225,7.7
6/5/2019 5:15,7.138,7.0665,6.237,5.092305,7.7
6/5/2019 5:30,7.138,7.163355,6.237,4.944,7.540389
6/5/2019 5:45,7.138,6.406,6.237,4.944,7.362
6/5/2019 6:00,7.043172,6.406,6.237,4.810478,7.362
6/5/2019 6:15,6.969,6.406,6.237,4.55,7.362
6/5/2019 6:30,6.969,6.6928,6.237,4.55,7.362
6/5/2019 6:45,6.969,7.362,6.237,4.687745,7.362
6/5/2019 7:00,6.995539,7.71075,6.237,5.056,7.362
6/5/2019 7:15,7.25,8.037,6.237,5.092545,7.946324
6/5/2019 7:30,7.25,9.106,6.5745,5.562,7.981
6/5/2019 7:45,7.702589,9.106,6.687,6.280605,7.981
6/5/2019 8:00,7.756,8.779911,6.687,6.631,8.050044
6/5/2019 8:15,8.5156,7.839822,7.031055,7.25,8.937
6/5/2019 8:30,8.6,7.531,7.25,7.448995,8.937
6/5/2019 8:45,8.6,7.24935,7.393367,7.981,9.105506
6/5/2019 9:00,8.6,7.138,7.756,8.424267,9.556
6/5/2019 9:15,9.318817,7.138,7.756,8.713,9.768322
6/5/2019 9:30,13.142651,9.775322,7.756,9.223483,11.90625
6/5/2019 9:45,18.434595,14.3315,7.2838,9.556,19.142633
6/5/2019 10:00,19.206827,15.069,6.969,10.169428,20.997238
6/5/2019 10:15,19.511999,15.7081,6.741833,10.993106,20.114195
6/5/2019 10:30,19.511999,17.01825,6.687,11.51225,21.611427
6/5/2019 10:45,19.628922,17.937,6.687,12.481,22.156
6/5/2019 11:00,19.955,17.937,7.588,13.350855,22.017912
6/5/2019 11:15,18.699999,18.545401,6.74265,13.250211,21.226694
6/5/2019 11:30,21.360794,18.613001,6.370067,12.082444,23.363878
6/5/2019 11:45,19.569,18.613001,6.013,11.637,24.101
6/5/2019 12:00,18.432751,18.613001,6.30805,11.637,25.531
6/5/2019 12:15,17.544001,18.8808,6.856,11.637,25.868999
6/5/2019 12:30,17.544001,19.434467,7.45225,11.6045,25.868999
6/5/2019 12:45,19.121845,20.975,7.744211,11.187,24.838104
6/5/2019 13:00,18.993311,19.894821,8.031799,12.0045,24.704494
6/5/2019 13:15,16.997766,20.245483,7.362,12.826217,24.969
6/5/2019 13:30,18.462334,20.889235,6.9809,13.944,24.969
6/5/2019 13:45,19.095388,20.804466,6.744,15.419983,24.540249
6/5/2019 14:00,16.267229,18.418884,7.3006,17.190771,23.914488
6/5/2019 14:15,11.214578,18.163,8.540067,14.613045,24.182089
6/5/2019 14:30,9.77,18.163,8.994,15.494144,24.808971
6/5/2019 14:45,9.5,18.163,8.473534,16.25,24.07502
6/5/2019 15:00,8.781183,17.688435,9.167089,17.967405,24.011999
6/5/2019 15:15,8.686261,17.544001,10.588319,17.023333,25.608421
6/5/2019 15:30,10.429717,17.544001,10.625,13.381,26.010479
6/5/2019 15:45,14.137416,20.417456,10.222867,14.641767,26.993999
6/5/2019 16:00,15.012,19.556665,7.799,15.568778,26.195461
6/5/2019 16:15,14.026755,18.664366,6.969,16.484966,25.501478
6/5/2019 16:30,14.9,16.789188,6.969,18.336922,26.431
6/5/2019 16:45,14.386489,15.946523,8.034778,12.428573,26.431
6/5/2019 17:00,12.631001,14.74485,8.212733,10.574656,26.298222
6/5/2019 17:15,10.459306,14.914217,7.306,11.863,25.475
6/5/2019 17:30,10.4265,16.475,7.044644,11.863,25.685972
6/5/2019 17:45,11.019,16.621323,6.687,11.464444,27.108206
6/5/2019 18:00,11.550205,17.737318,6.687,11.019,23.722988
6/5/2019 18:15,8.898544,19.724728,6.687,11.019,22.496296
6/5/2019 18:30,8.094,20.243999,6.245656,11.019,20.423056
6/5/2019 18:45,8.094,20.243999,6.181,11.019,19.681
6/5/2019 19:00,8.956311,20.187733,6.181,11.244,20.499573
6/5/2019 19:15,12.615478,17.568501,6.181,10.409283,19.25124
6/5/2019 19:30,15.164567,16.306,6.181,10.287,17.319
6/5/2019 19:45,13.279978,15.125,6.181,10.287,17.319
6/5/2019 20:00,11.863,13.132422,6.181,9.162,17.319
6/5/2019 20:15,11.863,12.489545,6.181,8.816805,16.975367
6/5/2019 20:30,11.863,12.2,6.181,7.579589,16.771412
6/5/2019 20:45,11.863,11.23196,6.181,7.025,16.25
6/5/2019 21:00,12.007161,10.923882,6.181,7.025,15.4233
6/5/2019 21:15,12.2,10.4,6.181,6.887256,15.069
6/5/2019 21:30,12.2,9.58,5.904822,6.519,15.069
6/5/2019 21:45,12.2,9.035,5.225,6.381256,14.936222
6/5/2019 22:00,10.127723,8.48,5.225,6.013,14.113
6/5/2019 22:15,8.206,7.925,5.225,6.013,14.325027
6/5/2019 22:30,8.128222,7.834295,5.042133,6.013,14.562
6/5/2019 22:45,8.094,7.362,4.381,6.013,14.562
6/5/2019 23:00,8.87525,7.362,4.324067,6.013,14.562
6/5/2019 23:15,10.150249,7.291067,4.213,6.013,14.562
6/5/2019 23:30,10.612033,7.25,4.213,5.709827,13.565528
6/5/2019 23:45,11.075,7.25,4.213,5.562,11.919
6/6/2019 0:00,11.381062,7.25,4.213,5.562,11.349
6/6/2019 0:15,11.694,7.25,4.213,5.562,10.870528
6/6/2019 0:30,11.646117,7.39,4.213,5.562,9.95
6/6/2019 0:45,11.187,7.640677,4.213,5.562,9.7975
6/6/2019 1:00,11.187,7.138,4.169133,5.562,9.5
6/6/2019 1:15,11.068933,6.478312,3.931,5.530889,10.206378
6/6/2019 1:30,10.681,6.266983,3.931,5.338,10.382912
6/6/2019 1:45,10.681,5.844,4.175567,5.338,9.444
6/6/2019 2:00,10.9852,5.844,4.437,4.929583,9.444
6/6/2019 2:15,11.019,5.844,4.437,4.632005,9.3215
6/6/2019 2:30,11.019,5.844,4.437,4.1,8.994
6/6/2019 2:45,10.850455,5.844,4.437,4.014028,8.197279
6/6/2019 3:00,9.813511,5.767011,4.437,3.481,8.15
6/6/2019 3:15,7.705794,5.506,4.012378,3.481,8.15
6/6/2019 3:30,6.856,6.0546,3.875,3.853111,8.15
6/6/2019 3:45,6.250895,6.35,3.875,4.269,8.15
6/6/2019 4:00,6.125,6.35,3.875,4.474211,8.15
6/6/2019 4:15,6.125,6.35,3.875,4.775,8.797338
6/6/2019 4:30,6.125,5.9775,3.875,4.775,10.6015
6/6/2019 4:45,5.92375,5.9,3.845044,4.775,10.369355
6/6/2019 5:00,5.9,5.9,3.538,4.259822,10.006
6/6/2019 5:15,5.88,5.656466,3.538,3.819,10.006
6/6/2019 5:30,5.675,5.338,2.944622,3.087,8.975905
6/6/2019 5:45,5.675,5.453255,2.862,2.982989,8.825
6/6/2019 6:00,5.675,5.844,2.862,2.581,8.825
6/6/2019 6:15,5.675,5.7015,2.862,2.581,8.825
6/6/2019 6:30,5.881067,5.394,2.862,2.581,8.461249
6/6/2019 6:45,6.237,5.463039,4.662,2.392106,8.15
6/6/2019 7:00,6.237,6.125,5.305756,2.3,8.15
6/6/2019 7:15,6.237,6.125,3.931,2.3,8.15
6/6/2019 7:30,6.288478,6.744,3.931,2.3,8.15
6/6/2019 7:45,6.463,6.744,3.439992,2.3,8.15
6/6/2019 8:00,6.463,7.314,3.425,2.3,9.3275
6/6/2019 8:15,6.463,9.254811,3.9275,2.715255,8.955
6/6/2019 8:30,6.463,9.95,4.306333,2.862,8.6
6/6/2019 8:45,5.967501,9.95,4.719,2.862,8.6
6/6/2019 9:00,5.956,9.823044,6.115461,3.1345,9.336156
6/6/2019 9:15,5.706223,9.556,7.146844,3.368911,10.824101
6/6/2019 9:30,5.675,9.093033,9.326222,6.508172,13.527889
6/6/2019 9:45,5.323611,8.094,11.244,11.075395,16.591743
6/6/2019 10:00,5.169,8.476311,9.331677,12.417273,18.180094
6/6/2019 10:15,5.169,9.543422,9.307289,14.347978,18.974316
6/6/2019 10:30,5.956,10.512,11.43111,16.514822,19.507534
6/6/2019 10:45,5.956,11.29325,11.873221,17.201778,20.994751
6/6/2019 11:00,5.956,11.934733,9.112445,16.475,21.931
6/6/2019 11:15,5.956,12.865794,7.651022,15.450728,20.922829
6/6/2019 11:30,6.046289,14.281,6.428822,18.435289,22.690556
6/6/2019 11:45,6.912,13.994551,6.710355,19.062,23.712467
6/6/2019 12:00,6.912,14.609034,7.010072,17.025621,24.294001
6/6/2019 12:15,6.912,15.209,6.237,15.668812,24.779001
6/6/2019 12:30,6.912,15.631,6.237,17.569456,25.194
6/6/2019 12:45,6.912,15.631,6.237,19.625,25.194
6/6/2019 13:00,6.912,16.103689,6.237,20.456249,25.194
6/6/2019 13:15,6.912,16.587,6.237,19.288944,25.384457
6/6/2019 13:30,6.912,17.055422,8.206,19.171894,25.756001
6/6/2019 13:45,10.007722,17.375,9.329923,20.469,25.756001
6/6/2019 14:00,10.270689,17.375,12.913622,20.469,25.756001
6/6/2019 14:15,9.894,16.812,12.309966,20.764189,27.275
6/6/2019 14:30,9.894,16.812,13.750684,18.513866,24.856001
6/6/2019 14:45,8.96275,16.812,12.473955,20.863001,22.500999
6/6/2019 15:00,8.769,18.512522,10.187,20.863001,23.236994
6/6/2019 15:15,10.98275,19.334667,9.387,17.884588,24.629488
6/6/2019 15:30,10.604189,17.508623,6.519879,18.752928,27.330999
6/6/2019 15:45,9.95,16.587,4.873955,19.631796,26.375616
6/6/2019 16:00,9.95,15.576589,4.156,18.35775,26.038
6/6/2019 16:15,9.043928,15.406,3.836,20.186327,26.038
6/6/2019 16:30,8.937,15.406,3.256,17.566572,26.785755
6/6/2019 16:45,8.937,15.374578,3.256,19.441906,25.927628
6/6/2019 17:00,8.937,16.435745,3.256,19.64975,26.707876
6/6/2019 17:15,8.372,16.371157,3.636089,15.106617,25.531
6/6/2019 17:30,8.037,15.453317,4.325,14.679883,25.658239
6/6/2019 17:45,8.190978,14.956,4.747355,15.643499,26.15
6/6/2019 18:00,9.121956,14.798578,5.787,17.456228,24.986462
6/6/2019 18:15,9.452116,14.45,5.787,16.90325,20.883368
6/6/2019 18:30,9.162,13.642712,5.787,15.962472,13.253139
6/6/2019 18:45,8.498111,13.239,5.484867,14.176023,12.481
6/6/2019 19:00,8.206,12.819,5.169,13.55,12.481
6/6/2019 19:15,8.206,13.124978,5.169,12.762,13.64475
6/6/2019 19:30,8.206,13.381,5.169,11.720417,14.056
6/6/2019 19:45,8.206,11.638955,5.169,11.469,13.554328
6/6/2019 20:00,8.206,11.214,4.479733,9.889256,12.819
6/6/2019 20:15,7.820333,11.019,4.246211,9.331,12.726501
6/6/2019 20:30,7.138,10.7658,3.312,9.898355,12.369
6/6/2019 20:45,7.138,10.175,2.883522,9.721251,11.915251
6/6/2019 21:00,6.671961,10.175,2.525,9.5,11.694
6/6/2019 21:15,6.448044,10.175,1.761319,8.713,11.694
6/6/2019 21:30,5.787,9.886678,1.437911,8.668295,11.694
6/6/2019 21:45,5.372767,9.838,0.894,8.094,11.694
6/6/2019 22:00,5.056,9.838,0.880244,8.094,11.569
6/6/2019 22:15,4.977367,9.650223,0.275,7.802877,10.794
6/6/2019 22:30,4.719,9.5,0.275,7.7,10.794
6/6/2019 22:45,4.719,9.5,0.024122,7.7,11.127033
6/6/2019 23:00,4.719,9.140178,-0.062,7.7,11.444571
6/6/2019 23:15,4.719,8.994,-0.062,7.7,11.863
6/6/2019 23:30,4.719,8.994,0.281333,7.869,11.863
6/6/2019 23:45,5.7874,8.994,0.556,7.869,11.863
6/7/2019 0:00,8.445795,8.994,0.556,7.869,11.863
6/7/2019 0:15,9.106,8.994,0.556,7.531,11.863
6/7/2019 0:30,9.106,8.814511,0.556,7.531,11.863
6/7/2019 0:45,9.106,8.6,0.477289,7.531,11.863
6/7/2019 1:00,9.169477,8.751034,0.05,7.531,10.88175
6/7/2019 1:15,9.5,8.994,0.05,7.531,10.738
6/7/2019 1:30,9.5,8.994,-0.49825,7.531,10.738
6/7/2019 1:45,9.5,8.794956,-0.681,7.531,10.738
6/7/2019 2:00,9.576989,8.656,-1.227319,7.159361,10.658195
6/7/2019 2:15,9.838,8.5885,-1.244,6.744,10.569
6/7/2019 2:30,9.838,8.206,-1.244,6.159676,10.829245
6/7/2019 2:45,9.838,8.206,-1.326967,5.94125,10.352644
6/7/2019 3:00,9.838,8.206,-1.637,5.45,8.347093
6/7/2019 3:15,9.978,8.206,-1.637,5.45,7.582917
6/7/2019 3:30,10.006,8.206,-1.857,4.906655,7.291761
6/7/2019 3:45,10.006,8.206,-2.087,4.831,6.8
6/7/2019 4:00,10.006,8.206,-2.087,4.831,6.8
6/7/2019 4:15,10.006,8.05296,-2.087,4.831,7.285
6/7/2019 4:30,9.810862,8.037,-2.137,4.831,7.7
6/7/2019 4:45,9.725,8.037,-2.312,4.791972,8.937
6/7/2019 5:00,10.112933,8.037,-2.312,4.55,9.388917
6/7/2019 5:15,10.231,8.037,-2.312,4.55,9.894
6/7/2019 5:30,9.980811,8.037,-2.312,4.55,9.894
6/7/2019 5:45,9.725,8.037,-2.312,4.55,9.847055
6/7/2019 6:00,9.725,7.943667,-2.411817,4.55,9.556
6/7/2019 6:15,9.725,7.925,-2.425,4.55,9.971994
6/7/2019 6:30,9.725,7.75625,-1.660348,4.55,10.570444
6/7/2019 6:45,9.725,7.25,-1.137555,5.256378,11.075
6/7/2019 7:00,9.999625,6.844211,-0.738,5.696795,11.075
6/7/2019 7:15,10.006,6.631,0.112527,6.069,11.075
6/7/2019 7:30,10.006,6.631,0.207978,6.069,11.075
6/7/2019 7:45,10.006,7.353167,0.669,6.125839,10.712728
6/7/2019 8:00,10.006,7.943328,0.669,6.856,10.006
6/7/2019 8:15,10.006,8.656,0.669,7.705584,9.869328
6/7/2019 8:30,10.285789,8.656,0.421622,8.332072,9.669
6/7/2019 8:45,10.344,9.108588,0.163,9.43,9.669
6/7/2019 9:00,10.344,9.162,0.163,10.261067,10.131499
6/7/2019 9:15,10.344,9.162,0.163,10.456,11.919
6/7/2019 9:30,11.530758,10.071744,1.712189,11.149667,12.967183
6/7/2019 9:45,13.94688,14.424911,7.502648,13.437,16.827967
6/7/2019 10:00,16.363001,15.125,9.983422,15.207,17.297056
6/7/2019 10:15,16.363001,15.741156,10.87225,17.091888,18.7435
6/7/2019 10:30,16.781855,13.868633,12.187339,17.888372,19.616989
6/7/2019 10:45,16.868999,12.031,11.292756,18.786154,18.5
6/7/2019 11:00,16.868999,12.031,11.225423,18.893999,20.266251
6/7/2019 11:15,16.868999,12.1492,12.65,17.127762,20.525
6/7/2019 11:30,16.934566,13.213,12.27125,18.781,21.772644
6/7/2019 11:45,17.15,13.798,12.470244,19.013779,22.381001
6/7/2019 12:00,17.15,14.113,12.988,14.225494,23.225
6/7/2019 12:15,17.15,14.654734,13.082788,13.55,23.225
6/7/2019 12:30,17.165611,17.881001,13.437,19.905628,22.63625
6/7/2019 12:45,17.712,17.881001,13.437,20.140984,23.256378
6/7/2019 13:00,17.740166,17.881001,14.113,18.564394,23.997061
6/7/2019 13:15,17.881001,16.343834,14.113,19.388105,24.469229
6/7/2019 13:30,17.552834,19.2859,14.113,20.580999,25.25
6/7/2019 13:45,15.382839,16.693712,14.113,21.513405,24.544773
6/7/2019 14:00,14.675,16.475,14.156711,22.78261,20.680056
6/7/2019 14:15,15.003334,15.442773,14.394,18.170794,23.237473
6/7/2019 14:30,15.069,12.357249,14.306422,17.128305,22.548227
6/7/2019 14:45,15.069,14.281,13.831,21.918371,23.667589
6/7/2019 15:00,15.069,17.757164,13.831,21.044172,22.92609
6/7/2019 15:15,15.069,20.1539,14.225,17.549116,21.13776
6/7/2019 15:30,15.014544,17.474005,14.225,17.094,23.506001
6/7/2019 15:45,14.731,14.506,14.225,15.698731,24.961128
6/7/2019 16:00,14.5117,13.358688,14.225,15.02475,26.512472
6/7/2019 16:15,14,12.582566,14.225,14.309488,22.938162
6/7/2019 16:30,14,17.850748,14.159356,12.58,24.125
6/7/2019 16:45,14,16.363001,13.381,11.1125,23.554789
6/7/2019 17:00,14,16.363001,13.468577,11.345144,23.175632
6/7/2019 17:15,13.62125,16.503622,13.944,13.033216,23.337
6/7/2019 17:30,13.325,17.108566,13.778755,13.213,23.337
6/7/2019 17:45,13.325,18.950001,13.606,13.823584,24.661907
6/7/2019 18:00,12.963561,18.950001,13.606,14.506,24.856001
6/7/2019 18:15,12.594,19.300222,13.606,14.506,22.01046
6/7/2019 18:30,12.594,19.1255,13.412422,14.506,19.677011
6/7/2019 18:45,12.445011,16.675112,13.325,13.576194,17.976034
6/7/2019 19:00,12.088,16.25,12.625,12.021822,15.406
6/7/2019 19:15,12.088,16.013866,11.860089,11.581,14.273389
6/7/2019 19:30,12.088,15.238,11.244,11.082251,14
6/7/2019 19:45,11.631701,14.816,7.925156,10.906,14
6/7/2019 20:00,11.581,12.551978,5.173844,10.601,13.263844
6/7/2019 20:15,11.581,11.75,4.331289,9.60801,12.74725
6/7/2019 20:30,11.229611,10.891667,3.706089,8.382022,12.481
6/7/2019 20:45,11.075,10.5968,2.975,7.756,12.481
6/7/2019 21:00,10.858544,10.006,2.506111,7.756,12.0885
6/7/2019 21:15,10.569,9.902966,2.131,7.756,12.031
6/7/2019 21:30,10.569,9.444,1.847078,7.6935,11.3
6/7/2019 21:45,10.569,8.967751,1.625,7.306,10.732645
6/7/2019 22:00,10.38275,8.576378,1.07,7.306,10.456
6/7/2019 22:15,10.344,7.981,0.95,7.067411,10.1835
6/7/2019 22:30,10.344,7.981,0.95,6.912,10.006
6/7/2019 22:45,10.344,7.576,0.95,6.749861,10.006
6/7/2019 23:00,10.344,7.531,0.775156,6.463,9.725
6/7/2019 23:15,8.985339,7.531,0.669,6.463,9.725
6/7/2019 23:30,7.83498,7.081833,0.669,6.084539,9.725
6/7/2019 23:45,7.812,7.081,0.421656,5.9,9.725
6/8/2019 0:00,7.748683,7.121611,0.275,6.243656,9.48
6/8/2019 0:15,7.419,7.812,0.275,6.294,8.825
6/8/2019 0:30,7.419,7.812,0.275,6.294,8.825
6/8/2019 0:45,7.272533,7.920911,0.275,6.294,8.825
6/8/2019 1:00,7.081,8.15,0.546422,6.294,9.710322
6/8/2019 1:15,7.081,8.15,0.669,6.294,9.455462
6/8/2019 1:30,6.687,8.15,0.473861,6.064244,9.05
6/8/2019 1:45,6.687,8.15,0.388,5.45,8.50625
6/8/2019 2:00,6.02829,8.15,-0.106689,5.45,8.375
6/8/2019 2:15,6.013,8.15,-0.4,5.45,8.375
6/8/2019 2:30,6.013,8.15,-0.4,5.45,8.375
6/8/2019 2:45,5.562,8.15,-0.4,5.45,8.375
6/8/2019 3:00,5.562,8.15,-0.4,5.790928,8.375
6/8/2019 3:15,5.562,8.15,-0.4,6.013,8.375
6/8/2019 3:30,5.562,8.15,-0.281356,6.013,8.320278
6/8/2019 3:45,5.562,8.15,-0.119,6.013,7.981
6/8/2019 4:00,5.367683,8.15,-0.119,6.013,7.981
6/8/2019 4:15,5.169,7.637606,-0.285628,6.013,8.937
6/8/2019 4:30,5.169,7.435422,-0.456,5.956089,8.543073
6/8/2019 4:45,4.55,7.025,-0.456,5.225,8.206
6/8/2019 5:00,4.459295,7.025,-0.456,5.225,8.206
6/8/2019 5:15,3.987,7.025,-0.483228,5.133261,8.206
6/8/2019 5:30,3.987,7.025,-0.625,4.888,7.955367
6/8/2019 5:45,3.369,7.025,-0.625,4.888,7.588
6/8/2019 6:00,3.409143,7.025,-0.625,4.888,7.588
6/8/2019 6:15,3.449286,7.255405,-0.625,4.955822,7.588
6/8/2019 6:30,3.489429,7.644,-0.515,5,7.644839
6/8/2019 6:45,3.529571,7.644,-0.4,5.63,8.375
6/8/2019 7:00,3.569714,7.644,-0.080422,5.8326,9.081378
6/8/2019 7:15,3.609857,7.644,0.388,6.463,9.598044
6/8/2019 7:30,3.65,7.644,1.029617,7.205133,10.119
6/8/2019 7:45,4.1,8.319,1.231,7.56875,10.66275
6/8/2019 8:00,4.55,8.544,1.639417,8.15,11.587894
6/8/2019 8:15,5.394,8.851851,1.738,8.773623,12.417662
6/8/2019 8:30,5.394,8.937,2.617583,8.994,12.015612
6/8/2019 8:45,5.72775,9.3518,2.765033,8.994,10.741922
6/8/2019 9:00,6.069,10.38775,3.256,8.994,10.006
6/8/2019 9:15,6.728687,10.794,3.986,8.994,10.006
6/8/2019 9:30,6.543822,10.794,6.78515,10.232978,11.710588
6/8/2019 9:45,9.411044,12.3405,12.96975,13.671105,17.401089
6/8/2019 10:00,10.794,15.481977,16.818295,14.169,18.616989
6/8/2019 10:15,11.990061,16.119179,17.102573,14.169,16.643999
6/8/2019 10:30,13.875672,16.363001,16.587,11.51358,18.708767
6/8/2019 10:45,14.394,15.7652,18.979,11.356,20.059
6/8/2019 11:00,14.394,15.686611,19.261499,11.734461,21.368999
6/8/2019 11:15,13.840339,13.429234,18.669001,11.919,21.22275
6/8/2019 11:30,14.34,15.687,18.669001,11.919,18.476921
6/8/2019 11:45,14.675,18.525723,18.454367,11.919,17.205999
6/8/2019 12:00,14.675,18.42976,20.549208,13.508883,17.205999
6/8/2019 12:15,14.675,14.909,23.013645,15.159883,20.721819
6/8/2019 12:30,14.675,14.8095,22.490934,13.113456,21.776661
6/8/2019 12:45,15.022739,15.623366,21.988001,11.863,15.892283
6/8/2019 13:00,15.856,14.675,21.988001,10.074762,11.469
6/8/2019 13:15,15.856,14.675,22.369356,8.564755,14.080161
6/8/2019 13:30,15.856,14.675,22.381001,7.869,18.627106
6/8/2019 13:45,16.51989,14.675,22.381001,7.869,15.915683
6/8/2019 14:00,16.812,14.009178,22.381001,7.869,11.466161
6/8/2019 14:15,16.812,13.533578,21.4702,8.354522,9.025229
6/8/2019 14:30,16.812,12.640667,21.368999,11.668211,13.138339
6/8/2019 14:45,17.035528,11.469,21.683844,10.457438,17.79125
6/8/2019 15:00,17.431,13.7916,21.875,10.344,20.211771
6/8/2019 15:15,18.236,14.45275,21.996767,13.532845,18.541897
6/8/2019 15:30,18.330999,12.496833,22.156,14.85725,13.527288
6/8/2019 15:45,18.330999,10.379666,22.156,13.293966,10.360178
6/8/2019 16:00,18.719595,9.669,21.757444,12.088,8.228762
6/8/2019 16:15,18.950001,9.669,21.312,11.787272,8.15
6/8/2019 16:30,18.950001,11.215417,21.312,9.827889,7.659811
6/8/2019 16:45,18.950001,11.092028,21.312,8.937,7.588
6/8/2019 17:00,18.950001,10.625,21.235239,10.261906,7.588
6/8/2019 17:15,18.950001,10.625,20.975,10.456,7.588
6/8/2019 17:30,18.950001,10.8023,20.975,8.863503,7.588
6/8/2019 17:45,18.950001,11.394,21.424778,7.759883,7.738577
6/8/2019 18:00,18.848928,12.654,21.481001,7.020111,7.812
6/8/2019 18:15,18.837,13.269,21.188644,6.71725,7.652861
6/8/2019 18:30,18.554499,13.269,20.469,6.181,7.475
6/8/2019 18:45,17.92325,13.269,20.65275,6.181,7.475
6/8/2019 19:00,16.812,11.918411,20.613998,6.181,7.475
6/8/2019 19:15,16.812,10.963,19.344,6.666,7.475
6/8/2019 19:30,16.812,10.639467,18.924,7.423289,7.475
6/8/2019 19:45,12.909616,10.119,16.11371,7.925,7.475
6/8/2019 20:00,10.257689,9.599728,12.675,7.245111,7.475
6/8/2019 20:15,9.173416,9.452211,11.418751,7.081,7.475
6/8/2019 20:30,8.881,8.994,10.636356,7.081,7.225995
6/8/2019 20:45,7.924839,8.994,9.838,6.747966,7.138
6/8/2019 21:00,7.6098,8.994,9.3316,6.324044,6.694734
6/8/2019 21:15,7.138,8.686045,8.888934,5.787,6.353206
6/8/2019 21:30,6.580867,8.656,8.206,5.787,5.675
6/8/2019 21:45,6.406,8.361,7.799889,5.787,5.675
6/8/2019 22:00,5.956,8.206,7.475,5.506,5.675
6/8/2019 22:15,5.856433,8.206,7.359272,5.506,5.606461
6/8/2019 22:30,5.338,8.206,6.912,5.506,5.506
6/8/2019 22:45,5.338,7.976167,6.912,5.506,5.506
6/8/2019 23:00,5.338,7.812,6.912,5.392039,5.800811
6/8/2019 23:15,5.150922,7.812,6.599778,5.225,5.844
6/8/2019 23:30,5.112,7.812,6.35,5.225,5.844
6/8/2019 23:45,4.786683,7.812,6.35,5.225,5.638789
6/9/2019 0:00,4.719,7.812,6.35,5.225,5.338
6/9/2019 0:15,4.47525,7.812,6.35,5.225,4.650689
6/9/2019 0:30,4.044,7.680833,6.35,5.225,4.55
6/9/2019 0:45,4.044,7.025,6.35,5.017372,4.55
6/9/2019 1:00,4.044,7.025,6.35,4.944,4.00625
6/9/2019 1:15,4.044,7.025,7.037777,4.944,3.875
6/9/2019 1:30,3.7915,7.025,6.9755,4.944,3.875
6/9/2019 1:45,3.594,7.025,6.463,4.944,3.875
6/9/2019 2:00,3.594,7.025,6.182822,4.944,3.875
6/9/2019 2:15,3.594,7.025,5.675,4.944,3.875
6/9/2019 2:30,3.594,6.661644,5.675,4.944,3.875
6/9/2019 2:45,3.2215,6.631,5.675,4.944,4.120095
6/9/2019 3:00,3.144,6.631,8.094,4.792033,3.889295
6/9/2019 3:15,3.144,7.421,9.162,4.662,3.369
6/9/2019 3:30,3.144,7.531,10.287,4.662,3.369
6/9/2019 3:45,3.144,6.9402,10.6588,4.662,3.369
6/9/2019 4:00,3.223617,6.4903,10.963,4.662,3.369
6/9/2019 4:15,3.987,5.844,11.307966,4.662,3.369
6/9/2019 4:30,3.987,5.515584,11.356,4.662,2.91525
6/9/2019 4:45,3.987,5.281,11.356,4.662,2.694
6/9/2019 5:00,4.113811,5.281,11.356,4.662,2.694
6/9/2019 5:15,4.213,5.281,11.356,4.605161,2.694
