,Arolla / Météo (Arolla - Pluviométrie - mm),C: Arolla / Météo (Arolla - Pluviométrie - mm) (1. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (2. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (3. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (4. Année précédente)
5/20/2019 20:15,32.844002,29.969,41.187,38.437,34.75
5/20/2019 20:30,32.844002,29.969,41.187,38.437,34.844002
5/20/2019 20:45,32.844002,29.969,41.187,38.437,34.844002
5/20/2019 21:00,32.844002,29.969,41.187,38.437,34.844002
5/20/2019 21:15,33.030998,29.969,41.187,38.437,34.844002
5/20/2019 21:30,33.030998,29.969,41.187,38.437,34.969002
5/20/2019 21:45,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 22:00,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 22:15,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 22:30,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 22:45,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 23:00,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 23:15,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 23:30,33.030998,29.969,41.187,38.405998,34.969002
5/20/2019 23:45,33.030998,29.969,41.187,38.405998,34.969002
5/21/2019 0:00,33.030998,29.969,41.187,38.405998,34.969002
5/21/2019 0:15,33.030998,29.969,41.187,38.405998,35.155998
5/21/2019 0:30,33.030998,29.969,41.187,38.405998,35.155998
5/21/2019 0:45,33.030998,29.969,41.187,38.405998,35.375
5/21/2019 1:00,33.030998,29.969,41.187,38.405998,35.375
5/21/2019 1:15,33.030998,29.969,41.187,38.405998,35.655998
5/21/2019 1:30,33.125,29.969,41.187,38.405998,35.655998
5/21/2019 1:45,33.125,29.969,41.187,38.405998,35.655998
5/21/2019 2:00,33.125,30,41.187,38.405998,35.969002
5/21/2019 2:15,33.125,30,41.187,38.405998,35.969002
5/21/2019 2:30,33.125,30,41.187,38.405998,36.280998
5/21/2019 2:45,33.125,30,41.187,38.405998,36.280998
5/21/2019 3:00,33.125,30,41.187,38.405998,36.687
5/21/2019 3:15,33.125,30,41.187,38.405998,36.687
5/21/2019 3:30,33.125,30,41.187,38.405998,37
5/21/2019 3:45,33.125,30,41.187,38.405998,37
5/21/2019 4:00,33.125,30,41.187,38.405998,37.312
5/21/2019 4:15,33.125,30,41.187,38.405998,37.312
5/21/2019 4:30,33.125,30,41.187,38.405998,37.594002
5/21/2019 4:45,33.125,30,41.187,38.405998,37.594002
5/21/2019 5:00,33.125,30,41.187,38.405998,37.905998
5/21/2019 5:15,33.125,30,41.187,38.405998,38.312
5/21/2019 5:30,33.125,30,41.187,38.405998,38.312
5/21/2019 5:45,33.125,30,41.187,38.405998,38.719002
5/21/2019 6:00,33.125,29.969,41.187,38.405998,38.719002
5/21/2019 6:15,33.125,29.969,41.187,38.405998,38.719002
5/21/2019 6:30,33.125,29.969,41.187,38.405998,39
5/21/2019 6:45,33.125,29.969,41.187,38.405998,39
5/21/2019 7:00,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 7:15,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 7:30,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 7:45,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 8:00,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 8:15,33.125,29.969,41.187,38.405998,39.219002
5/21/2019 8:30,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 8:45,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 9:00,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 9:15,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 9:30,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 9:45,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 10:00,33.125,29.969,41.187,38.405998,39.344002
5/21/2019 10:15,33.125,29.969,41.187,38.405998,39.437
5/21/2019 10:30,33.125,29.969,41.187,38.405998,39.437
5/21/2019 10:45,33.125,29.969,41.187,38.405998,39.437
5/21/2019 11:00,33.125,29.969,41.187,38.405998,39.437
5/21/2019 11:15,33.125,29.969,41.187,38.405998,39.437
5/21/2019 11:30,33.125,29.969,41.187,38.405998,39.437
5/21/2019 11:45,33.125,29.969,41.187,38.405998,39.655998
5/21/2019 12:00,33.125,29.969,41.187,38.405998,39.655998
5/21/2019 12:15,33.125,29.969,41.187,38.405998,39.655998
5/21/2019 12:30,33.125,29.969,41.187,38.405998,39.655998
5/21/2019 12:45,33.125,29.969,41.187,38.405998,39.655998
5/21/2019 13:00,33.125,29.969,41.187,38.405998,39.75
5/21/2019 13:15,33.125,29.969,41.187,38.405998,39.75
5/21/2019 13:30,33.125,29.969,41.187,38.405998,39.75
5/21/2019 13:45,33.125,29.969,41.187,38.405998,39.75
5/21/2019 14:00,33.125,29.969,41.187,38.405998,39.75
5/21/2019 14:15,33.125,29.969,41.187,38.405998,39.75
5/21/2019 14:30,33.125,29.969,41.187,38.405998,39.75
5/21/2019 14:45,33.125,29.969,41.187,38.405998,39.969002
5/21/2019 15:00,33.125,29.969,41.187,38.405998,39.969002
5/21/2019 15:15,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 15:30,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 15:45,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 16:00,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 16:15,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 16:30,33.125,29.969,41.187,38.405998,40.155998
5/21/2019 16:45,33.125,29.969,41.187,38.405998,40.25
5/21/2019 17:00,33.125,29.969,41.187,38.405998,40.25
5/21/2019 17:15,33.125,30,41.187,38.405998,40.25
5/21/2019 17:30,33.125,30,41.187,38.405998,40.25
5/21/2019 17:45,33.125,30,41.187,38.405998,40.25
5/21/2019 18:00,33.125,30,41.187,38.405998,40.25
5/21/2019 18:15,33.125,30,41.187,38.405998,40.25
5/21/2019 18:30,33.125,30,41.187,38.405998,40.25
5/21/2019 18:45,33.125,30,41.187,38.405998,40.25
5/21/2019 19:00,33.125,30,41.187,38.405998,40.25
5/21/2019 19:15,33.125,30,41.187,38.405998,40.25
5/21/2019 19:30,33.125,30,41.187,38.405998,40.25
5/21/2019 19:45,33.125,30,41.187,38.405998,40.25
5/21/2019 20:00,33.125,30,41.187,38.405998,40.25
5/21/2019 20:15,33.125,30,41.187,38.405998,40.25
5/21/2019 20:30,33.125,30,41.187,38.405998,40.25
5/21/2019 20:45,33.125,30,41.187,38.405998,40.25
5/21/2019 21:00,33.155998,30,41.187,38.405998,40.25
5/21/2019 21:15,33.155998,29.969,41.187,38.405998,40.25
5/21/2019 21:30,33.155998,29.969,41.187,38.405998,40.25
5/21/2019 21:45,33.155998,29.969,41.187,38.405998,40.25
5/21/2019 22:00,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 22:15,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 22:30,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 22:45,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 23:00,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 23:15,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 23:30,33.155998,29.969,41.155998,38.405998,40.25
5/21/2019 23:45,33.155998,29.969,41.155998,38.405998,40.25
5/22/2019 0:00,33.125,29.969,41.155998,38.405998,40.25
5/22/2019 0:15,33.125,29.969,41.155998,38.405998,40.25
5/22/2019 0:30,33.125,29.969,41.155998,38.405998,40.25
5/22/2019 0:45,33.125,29.969,41.187,38.405998,40.25
5/22/2019 1:00,33.125,29.969,41.187,38.405998,40.25
5/22/2019 1:15,33.125,29.969,41.187,38.405998,40.25
5/22/2019 1:30,33.125,29.969,41.187,38.405998,40.25
5/22/2019 1:45,33.125,29.969,41.187,38.405998,40.25
5/22/2019 2:00,33.125,29.969,41.187,38.405998,40.25
5/22/2019 2:15,33.125,29.969,41.187,38.405998,40.25
5/22/2019 2:30,33.125,29.969,41.187,38.405998,40.25
5/22/2019 2:45,33.125,29.969,41.187,38.405998,40.25
5/22/2019 3:00,33.125,29.969,41.187,38.405998,40.25
5/22/2019 3:15,33.125,29.969,41.187,38.437,40.25
5/22/2019 3:30,33.125,29.969,41.187,38.437,40.25
5/22/2019 3:45,33.125,30,41.187,38.437,40.25
5/22/2019 4:00,33.125,30,41.187,38.437,40.25
5/22/2019 4:15,33.125,30,41.187,38.437,40.25
5/22/2019 4:30,33.125,30,41.187,38.437,40.25
5/22/2019 4:45,33.125,30,41.187,38.437,40.25
5/22/2019 5:00,33.125,30,41.187,38.437,40.25
5/22/2019 5:15,33.125,30,41.187,38.437,40.25
5/22/2019 5:30,33.125,30,41.187,38.530998,40.25
5/22/2019 5:45,33.125,30,41.187,38.530998,40.25
5/22/2019 6:00,33.125,30,41.187,38.530998,40.25
5/22/2019 6:15,33.125,30,41.187,38.530998,40.25
5/22/2019 6:30,33.125,30,41.187,38.530998,40.25
5/22/2019 6:45,33.125,30,41.187,38.530998,40.25
5/22/2019 7:00,33.125,30,41.187,38.530998,40.25
5/22/2019 7:15,33.125,30,41.187,38.530998,40.25
5/22/2019 7:30,33.125,30,41.187,38.530998,40.25
5/22/2019 7:45,33.125,30,41.187,38.530998,40.25
5/22/2019 8:00,33.125,29.969,41.187,38.530998,40.25
5/22/2019 8:15,33.125,29.969,41.187,38.530998,40.25
5/22/2019 8:30,33.125,29.969,41.187,38.530998,40.25
5/22/2019 8:45,33.125,29.969,41.187,38.530998,40.25
5/22/2019 9:00,33.125,29.969,41.187,38.530998,40.25
5/22/2019 9:15,33.125,29.969,41.187,38.530998,40.25
5/22/2019 9:30,33.125,29.969,41.187,38.530998,40.25
5/22/2019 9:45,33.125,29.969,41.187,38.530998,40.25
5/22/2019 10:00,33.125,29.969,41.187,38.530998,40.25
5/22/2019 10:15,33.125,29.969,41.187,38.625,40.25
5/22/2019 10:30,33.125,29.969,41.187,38.625,40.25
5/22/2019 10:45,33.125,29.969,41.187,38.625,40.25
5/22/2019 11:00,33.125,29.969,41.187,38.625,40.25
5/22/2019 11:15,33.125,29.969,41.187,38.625,40.25
5/22/2019 11:30,33.125,29.969,41.187,38.625,40.25
5/22/2019 11:45,33.125,29.969,41.187,38.625,40.25
5/22/2019 12:00,33.125,29.969,41.187,38.625,40.25
5/22/2019 12:15,33.125,29.969,41.187,38.625,40.25
5/22/2019 12:30,33.125,29.969,41.187,38.625,40.25
5/22/2019 12:45,33.125,29.969,41.187,38.625,40.25
5/22/2019 13:00,33.125,29.969,41.187,38.625,40.25
5/22/2019 13:15,33.125,29.969,41.187,38.625,40.25
5/22/2019 13:30,33.125,29.969,41.187,38.625,40.25
5/22/2019 13:45,33.125,29.969,41.187,38.625,40.25
5/22/2019 14:00,33.125,29.969,41.187,38.75,40.25
5/22/2019 14:15,33.125,29.969,41.187,38.75,40.25
5/22/2019 14:30,33.125,29.969,41.187,38.75,40.25
5/22/2019 14:45,33.125,29.969,41.187,38.75,40.25
5/22/2019 15:00,33.125,29.969,41.187,38.75,40.25
5/22/2019 15:15,33.125,29.969,41.187,38.75,40.25
5/22/2019 15:30,33.125,29.969,41.187,38.75,40.25
5/22/2019 15:45,33.125,29.969,41.187,38.75,40.25
5/22/2019 16:00,33.125,29.969,41.187,38.75,40.25
5/22/2019 16:15,33.125,30,41.187,38.75,40.25
5/22/2019 16:30,33.125,30,41.187,38.75,40.25
5/22/2019 16:45,33.125,30,41.187,38.719002,40.25
5/22/2019 17:00,33.125,30,41.187,38.719002,40.25
5/22/2019 17:15,33.125,30,41.187,38.719002,40.25
5/22/2019 17:30,33.125,30,41.187,38.719002,40.25
5/22/2019 17:45,33.125,30,41.187,38.719002,40.25
5/22/2019 18:00,33.125,30,41.187,38.719002,40.25
5/22/2019 18:15,33.125,30,41.187,38.719002,40.25
5/22/2019 18:30,33.125,30,41.187,38.719002,40.25
5/22/2019 18:45,33.155998,30,41.187,38.719002,40.25
5/22/2019 19:00,33.155998,30,41.187,38.719002,40.25
5/22/2019 19:15,33.155998,30,41.187,38.719002,40.25
5/22/2019 19:30,33.155998,30,41.187,38.719002,40.25
5/22/2019 19:45,33.155998,30,41.187,38.719002,40.25
5/22/2019 20:00,33.155998,30,41.187,38.719002,40.25
5/22/2019 20:15,33.155998,30,41.187,38.719002,40.25
5/22/2019 20:30,33.155998,30,41.187,38.719002,40.25
5/22/2019 20:45,33.155998,30.5,41.187,38.719002,40.25
5/22/2019 21:00,33.155998,30.5,41.187,39.094002,40.25
5/22/2019 21:15,33.155998,31.812,41.187,39.344002,40.25
5/22/2019 21:30,33.155998,32.530998,41.187,39.937,40.25
5/22/2019 21:45,33.155998,32.937,41.187,40.437,40.25
5/22/2019 22:00,33.125,32.937,41.187,41.062,40.25
5/22/2019 22:15,33.125,32.937,41.187,41.687,40.25
5/22/2019 22:30,33.125,33.437,41.187,41.687,40.25
5/22/2019 22:45,33.125,33.937,41.187,42.375,40.25
5/22/2019 23:00,33.125,33.937,41.187,42.780998,40.344002
5/22/2019 23:15,33.125,34.25,41.187,42.780998,40.344002
5/22/2019 23:30,33.125,35.094002,41.187,43.405998,40.344002
5/22/2019 23:45,33.125,36.094002,41.187,43.405998,40.344002
5/23/2019 0:00,33.125,36.687,41.187,43.875,40.469002
5/23/2019 0:15,33.125,36.687,41.187,43.875,40.469002
5/23/2019 0:30,33.125,37,41.187,43.875,40.469002
5/23/2019 0:45,33.125,37,41.187,44.312,40.469002
5/23/2019 1:00,33.125,37,41.187,44.625,40.469002
5/23/2019 1:15,33.125,37,41.187,44.625,40.469002
5/23/2019 1:30,33.125,37,41.187,45.125,40.469002
5/23/2019 1:45,33.125,37,41.187,45.937,40.469002
5/23/2019 2:00,33.125,37,41.187,46.75,40.469002
5/23/2019 2:15,33.125,37,41.187,47.469002,40.469002
5/23/2019 2:30,33.125,37,41.187,47.969002,40.469002
5/23/2019 2:45,33.125,37,41.187,48.594002,40.469002
5/23/2019 3:00,33.125,37,41.187,49.280998,40.469002
5/23/2019 3:15,33.125,37,41.187,49.687,40.469002
5/23/2019 3:30,33.125,37,41.187,0,40.469002
5/23/2019 3:45,33.125,37,41.187,0,40.469002
5/23/2019 4:00,33.125,37,41.187,0.719,40.469002
5/23/2019 4:15,33.125,37,41.187,1.437,40.469002
5/23/2019 4:30,33.125,37,41.187,2.25,40.469002
5/23/2019 4:45,33.125,37,41.187,3.156,40.469002
5/23/2019 5:00,33.125,37,41.187,4,40.469002
5/23/2019 5:15,33.125,37,41.187,4.812,40.469002
5/23/2019 5:30,33.125,37,41.187,5.406,40.469002
5/23/2019 5:45,33.125,37,41.187,7.031,40.469002
5/23/2019 6:00,33.125,37,41.187,8.062,40.469002
5/23/2019 6:15,33.125,37,41.187,9,40.469002
5/23/2019 6:30,33.125,37,41.187,9.812,40.469002
5/23/2019 6:45,33.125,37,41.187,10.5,40.469002
5/23/2019 7:00,33.125,37,41.187,11.125,40.469002
5/23/2019 7:15,33.125,37,41.187,11.844,40.469002
5/23/2019 7:30,33.125,37,41.187,12.5,40.469002
5/23/2019 7:45,33.125,37,41.187,12.5,40.469002
5/23/2019 8:00,33.125,37,41.187,12.875,40.469002
5/23/2019 8:15,33.125,37,41.187,13.375,40.469002
5/23/2019 8:30,33.125,37,41.187,13.375,40.469002
5/23/2019 8:45,33.125,37,41.187,13.781,40.469002
5/23/2019 9:00,33.125,37,41.187,14.406,40.469002
5/23/2019 9:15,33.125,37,41.187,16.156,40.469002
5/23/2019 9:30,33.125,37,41.187,16.844,40.469002
5/23/2019 9:45,33.125,37,41.187,17.531,40.469002
5/23/2019 10:00,33.125,37,41.187,18.281,40.469002
5/23/2019 10:15,33.125,37,41.187,19.094,40.469002
5/23/2019 10:30,33.125,37,41.187,19.5,40.469002
5/23/2019 10:45,33.125,37,41.187,19.5,40.469002
5/23/2019 11:00,33.125,37,41.187,19.5,40.469002
5/23/2019 11:15,33.125,37,41.187,19.687,40.469002
5/23/2019 11:30,33.125,37,41.187,19.687,40.469002
5/23/2019 11:45,33.125,37,41.187,19.687,40.469002
5/23/2019 12:00,33.125,37,41.187,19.687,40.469002
5/23/2019 12:15,33.125,37,41.187,19.906,40.469002
5/23/2019 12:30,33.125,37,41.187,19.906,40.469002
5/23/2019 12:45,33.125,37,41.187,19.906,40.469002
5/23/2019 13:00,33.125,37,41.187,20.312,40.469002
5/23/2019 13:15,33.125,37,41.187,20.719,40.469002
5/23/2019 13:30,33.125,37,41.187,20.719,40.469002
5/23/2019 13:45,33.125,37,41.187,21.031,40.469002
5/23/2019 14:00,33.125,37,41.187,21.031,40.469002
5/23/2019 14:15,33.125,37,41.187,21.031,40.469002
5/23/2019 14:30,33.125,37,41.187,21.031,40.469002
5/23/2019 14:45,33.125,37,41.187,21.031,40.469002
5/23/2019 15:00,33.125,37,41.187,21.125,40.469002
5/23/2019 15:15,33.125,37,41.187,21.125,40.469002
5/23/2019 15:30,33.125,37,41.187,21.125,40.469002
5/23/2019 15:45,33.125,37,41.187,21.125,40.469002
5/23/2019 16:00,33.125,37,41.187,21.125,40.469002
5/23/2019 16:15,33.125,37,41.187,21.344,40.469002
5/23/2019 16:30,33.125,37,41.187,21.344,40.469002
5/23/2019 16:45,33.125,37,41.187,21.344,40.469002
5/23/2019 17:00,33.125,37,41.187,21.344,40.469002
5/23/2019 17:15,33.125,37,41.187,21.344,40.469002
5/23/2019 17:30,33.155998,37,41.187,21.344,40.469002
5/23/2019 17:45,33.155998,37,41.187,21.344,40.469002
5/23/2019 18:00,33.155998,37,41.187,21.344,40.469002
5/23/2019 18:15,33.155998,37,41.187,21.344,40.469002
5/23/2019 18:30,33.155998,37,41.187,21.344,40.469002
5/23/2019 18:45,33.155998,37,41.187,21.344,40.469002
5/23/2019 19:00,33.155998,37,41.187,21.344,40.469002
5/23/2019 19:15,33.155998,37,41.187,21.344,40.437
5/23/2019 19:30,33.155998,37,41.187,21.344,40.437
5/23/2019 19:45,33.155998,37,41.187,21.344,40.437
5/23/2019 20:00,33.155998,37,41.187,21.344,40.437
5/23/2019 20:15,33.155998,37,41.187,21.344,40.437
5/23/2019 20:30,33.155998,37,41.187,21.344,40.437
5/23/2019 20:45,33.155998,37,41.187,21.344,40.437
5/23/2019 21:00,33.125,37,41.187,21.344,40.437
5/23/2019 21:15,33.125,37,41.187,21.344,40.437
5/23/2019 21:30,33.125,37,41.187,21.344,40.437
5/23/2019 21:45,33.125,37,41.187,21.344,40.437
5/23/2019 22:00,33.125,37,41.187,21.344,40.437
5/23/2019 22:15,33.125,37,41.187,21.344,40.437
5/23/2019 22:30,33.125,37,41.187,21.344,40.469002
5/23/2019 22:45,33.125,37,41.187,21.531,40.469002
5/23/2019 23:00,33.125,37,41.187,21.531,40.469002
5/23/2019 23:15,33.125,37,41.187,21.531,40.469002
5/23/2019 23:30,33.125,37,41.187,21.719,40.469002
5/23/2019 23:45,33.125,37,41.187,21.719,40.469002
5/24/2019 0:00,33.125,37,41.187,21.719,40.469002
5/24/2019 0:15,33.125,37,41.187,21.937,40.469002
5/24/2019 0:30,33.125,37,41.187,21.937,40.469002
5/24/2019 0:45,33.125,37,41.187,21.937,40.469002
5/24/2019 1:00,33.125,37,41.187,22.125,40.469002
5/24/2019 1:15,33.125,37,41.187,22.125,40.469002
5/24/2019 1:30,33.125,37,41.187,22.125,40.469002
5/24/2019 1:45,33.125,37,41.187,22.25,40.469002
5/24/2019 2:00,33.125,37,41.187,22.25,40.469002
5/24/2019 2:15,33.125,37,41.187,22.25,40.469002
5/24/2019 2:30,33.125,37,41.187,22.25,40.469002
5/24/2019 2:45,33.125,37,41.187,22.25,40.469002
5/24/2019 3:00,33.125,37,41.187,22.25,40.469002
5/24/2019 3:15,33.125,37,41.187,22.25,40.469002
5/24/2019 3:30,33.125,37,41.187,22.25,40.469002
5/24/2019 3:45,33.125,37,41.187,22.25,40.469002
5/24/2019 4:00,33.125,37,41.187,22.25,40.469002
5/24/2019 4:15,33.125,37,41.187,22.437,40.469002
5/24/2019 4:30,33.125,37,41.187,22.437,40.469002
5/24/2019 4:45,33.125,37,41.187,22.437,40.469002
5/24/2019 5:00,33.125,37,41.187,22.437,40.469002
5/24/2019 5:15,33.125,37,41.187,22.437,40.469002
5/24/2019 5:30,33.125,37,41.187,22.437,40.469002
5/24/2019 5:45,33.125,37,41.187,22.437,40.469002
5/24/2019 6:00,33.125,37,41.187,22.437,40.469002
5/24/2019 6:15,33.125,37,41.187,22.437,40.469002
5/24/2019 6:30,33.125,37,41.187,22.437,40.469002
5/24/2019 6:45,33.125,37,41.187,22.437,40.469002
5/24/2019 7:00,33.125,37,41.187,22.437,40.469002
5/24/2019 7:15,33.125,37,41.187,22.437,40.469002
5/24/2019 7:30,33.125,37,41.187,22.437,40.469002
5/24/2019 7:45,33.125,37,41.187,22.437,40.469002
5/24/2019 8:00,33.125,37,41.187,22.437,40.469002
5/24/2019 8:15,33.125,37,41.187,22.437,40.469002
5/24/2019 8:30,33.125,37,41.187,22.437,40.469002
5/24/2019 8:45,33.125,37,41.187,22.437,40.469002
5/24/2019 9:00,33.125,37,41.187,22.437,40.469002
5/24/2019 9:15,33.125,37,41.187,22.437,40.469002
5/24/2019 9:30,33.125,37,41.187,22.437,40.469002
5/24/2019 9:45,33.125,37,41.187,22.437,40.469002
5/24/2019 10:00,33.125,37,41.187,22.437,40.469002
5/24/2019 10:15,33.125,37,41.187,22.437,40.469002
5/24/2019 10:30,33.125,37,41.187,22.437,40.469002
5/24/2019 10:45,33.125,37,41.187,22.437,40.469002
5/24/2019 11:00,33.125,37,41.187,22.437,40.469002
5/24/2019 11:15,33.125,37,41.187,22.437,40.469002
5/24/2019 11:30,33.125,37,41.187,22.437,40.469002
5/24/2019 11:45,33.125,37,41.187,22.437,40.469002
5/24/2019 12:00,33.125,37,41.187,22.469,40.469002
5/24/2019 12:15,33.125,37,41.187,22.469,40.469002
5/24/2019 12:30,33.125,37,41.187,22.469,40.469002
5/24/2019 12:45,33.125,37,41.187,22.969,40.469002
5/24/2019 13:00,33.125,37,41.187,22.969,40.469002
5/24/2019 13:15,33.125,37,41.187,22.969,40.469002
5/24/2019 13:30,33.125,37,41.187,22.969,40.469002
5/24/2019 13:45,33.125,37,41.187,22.969,40.469002
5/24/2019 14:00,33.125,37,41.187,22.969,40.469002
5/24/2019 14:15,33.125,37,41.187,22.969,40.469002
5/24/2019 14:30,33.125,37,41.187,22.969,40.469002
5/24/2019 14:45,33.125,37,41.187,22.969,40.469002
5/24/2019 15:00,33.125,37,41.187,22.969,40.469002
5/24/2019 15:15,33.125,37,41.187,22.969,40.469002
5/24/2019 15:30,33.125,37,41.187,23.469,40.469002
5/24/2019 15:45,33.125,37,41.187,23.469,40.469002
5/24/2019 16:00,33.125,37,41.187,23.469,40.469002
5/24/2019 16:15,33.125,37,41.187,23.469,40.469002
5/24/2019 16:30,33.125,37,41.187,23.469,40.469002
5/24/2019 16:45,33.125,37,41.187,23.469,40.469002
5/24/2019 17:00,33.155998,37,41.187,23.469,40.469002
5/24/2019 17:15,33.155998,37,41.187,23.469,40.469002
5/24/2019 17:30,33.155998,37,41.187,23.469,40.469002
5/24/2019 17:45,33.155998,37,41.187,23.469,40.437
5/24/2019 18:00,33.155998,37,41.187,23.469,40.437
5/24/2019 18:15,33.155998,37,41.187,23.469,40.437
5/24/2019 18:30,33.155998,37,41.187,23.469,40.437
5/24/2019 18:45,33.155998,37,41.187,23.469,40.437
5/24/2019 19:00,33.155998,37,41.187,23.469,40.437
5/24/2019 19:15,33.155998,37,41.187,23.469,40.437
5/24/2019 19:30,33.155998,37,41.187,23.469,40.437
5/24/2019 19:45,33.155998,37,41.187,23.469,40.437
5/24/2019 20:00,33.155998,37,41.187,23.469,40.437
5/24/2019 20:15,33.155998,37,41.187,23.469,40.437
5/24/2019 20:30,33.125,37,41.187,23.469,40.437
5/24/2019 20:45,33.125,37,41.155998,23.469,40.437
5/24/2019 21:00,33.125,37,41.155998,23.469,40.469002
5/24/2019 21:15,33.125,37,41.155998,23.469,40.469002
5/24/2019 21:30,33.125,37,41.155998,23.469,40.469002
5/24/2019 21:45,33.125,37,41.155998,23.469,40.469002
5/24/2019 22:00,33.125,37,41.155998,23.469,40.469002
5/24/2019 22:15,33.125,37,41.155998,23.469,40.469002
5/24/2019 22:30,33.125,37,41.155998,23.469,40.469002
5/24/2019 22:45,33.125,37,41.155998,23.469,40.469002
5/24/2019 23:00,33.125,37,41.155998,23.469,40.469002
5/24/2019 23:15,33.125,37,41.155998,23.469,40.469002
5/24/2019 23:30,33.125,37,41.187,23.469,40.469002
5/24/2019 23:45,33.125,37,41.187,23.469,40.469002
5/25/2019 0:00,33.125,37,41.187,23.469,40.469002
5/25/2019 0:15,33.125,37,41.187,23.469,40.469002
5/25/2019 0:30,33.125,37,41.187,23.469,40.469002
5/25/2019 0:45,33.125,37,41.187,23.469,40.469002
5/25/2019 1:00,33.125,37,41.187,23.469,40.469002
5/25/2019 1:15,33.125,37,41.187,23.469,40.469002
5/25/2019 1:30,33.125,37,41.187,23.469,40.469002
5/25/2019 1:45,33.125,37,41.187,23.469,40.469002
5/25/2019 2:00,33.125,37,41.187,23.469,40.469002
5/25/2019 2:15,33.125,37,41.187,23.469,40.469002
5/25/2019 2:30,33.125,37,41.187,23.469,40.469002
5/25/2019 2:45,33.125,37,41.187,23.469,40.469002
5/25/2019 3:00,33.125,37,41.187,23.469,40.469002
5/25/2019 3:15,33.125,37,41.187,23.469,40.469002
5/25/2019 3:30,33.125,37,41.187,23.469,40.469002
5/25/2019 3:45,33.125,37,41.187,23.469,40.469002
5/25/2019 4:00,33.125,37,41.187,23.469,40.469002
5/25/2019 4:15,33.125,37,41.187,23.469,40.469002
5/25/2019 4:30,33.125,37,41.187,23.469,40.469002
5/25/2019 4:45,33.125,37,41.187,23.469,40.469002
5/25/2019 5:00,33.155998,37,41.187,23.469,40.469002
5/25/2019 5:15,33.155998,37,41.187,23.469,40.469002
5/25/2019 5:30,33.155998,37,41.187,23.469,40.469002
5/25/2019 5:45,33.155998,37,41.187,23.469,40.469002
5/25/2019 6:00,33.155998,37,41.187,23.469,40.469002
5/25/2019 6:15,33.155998,37,41.187,23.469,40.531334
5/25/2019 6:30,33.155998,37,41.187,23.469,40.655998
5/25/2019 6:45,33.155998,37,41.187,23.469,40.655998
5/25/2019 7:00,33.155998,37,41.187,23.469,40.655998
5/25/2019 7:15,33.155998,37,41.187,23.469,40.655998
5/25/2019 7:30,33.155998,37,41.187,23.469,40.655998
5/25/2019 7:45,33.155998,37,41.187,23.469,40.655998
5/25/2019 8:00,33.155998,37,41.187,23.469,40.655998
